"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
583,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",583,"Bang Pa-In","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E32><U+0E07><U+0E1B><U+0E30><U+0E2D><U+0E34><U+0E19>",NA
584,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",584,"Bang Pahan","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E32><U+0E07><U+0E1B><U+0E30><U+0E2B><U+0E31><U+0E19>",NA
585,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",585,"Bang Sai","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E32><U+0E07><U+0E44><U+0E17><U+0E23>",NA
586,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",586,"Lat Bua Luang","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E25><U+0E32><U+0E14><U+0E1A><U+0E31><U+0E27><U+0E2B><U+0E25><U+0E27><U+0E07>",NA
587,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",587,"Maha Rat","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E21><U+0E2B><U+0E32><U+0E23><U+0E32><U+0E0A>",NA
588,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",588,"Nakhon Luang","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E19><U+0E04><U+0E23><U+0E2B><U+0E25><U+0E27><U+0E07>",NA
589,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",589,"Phachi","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E20><U+0E32><U+0E0A><U+0E35>",NA
590,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",590,"Phak Hai","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1C><U+0E31><U+0E01><U+0E44><U+0E2B><U+0E48>",NA
591,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",591,"Phra Nakhon Si Ayutthaya","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1E><U+0E23><U+0E30><U+0E19><U+0E04><U+0E23><U+0E28><U+0E23><U+0E35><U+0E2D><U+0E22><U+0E38><U+0E18><U+0E22><U+0E32>",NA
592,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",592,"Sena","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E2A><U+0E19><U+0E32>",NA
593,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",593,"Tha Rua","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E17><U+0E48><U+0E32><U+0E40><U+0E23><U+0E37><U+0E2D>",NA
594,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",594,"Uthai","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2D><U+0E38><U+0E17><U+0E31><U+0E22>",NA
595,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",595,"Wang Noi","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E27><U+0E31><U+0E07><U+0E19><U+0E49><U+0E2D><U+0E22>",NA
596,228,"THA","Thailand",47,"Phrae",596,"Den Chai","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E14><U+0E48><U+0E19><U+0E0A><U+0E31><U+0E22>",NA
597,228,"THA","Thailand",47,"Phrae",597,"Long","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E25><U+0E2D><U+0E07>",NA
598,228,"THA","Thailand",47,"Phrae",598,"Muang Phrae","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E41><U+0E1E><U+0E23><U+0E48>",NA
599,228,"THA","Thailand",47,"Phrae",599,"Nong Muang Kai","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2B><U+0E19><U+0E2D><U+0E07><U+0E21><U+0E48><U+0E27><U+0E07><U+0E44><U+0E02><U+0E48>",NA
600,228,"THA","Thailand",47,"Phrae",600,"Rong Kwang","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E23><U+0E49><U+0E2D><U+0E07><U+0E01><U+0E27><U+0E32><U+0E07>",NA
601,228,"THA","Thailand",47,"Phrae",601,"Song","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E2D><U+0E07>",NA
602,228,"THA","Thailand",47,"Phrae",602,"Sung Men","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E39><U+0E07><U+0E40><U+0E21><U+0E48><U+0E19>",NA
603,228,"THA","Thailand",47,"Phrae",603,"Wang Chin","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E27><U+0E31><U+0E07><U+0E0A><U+0E34><U+0E49><U+0E19>",NA
604,228,"THA","Thailand",48,"Phuket",604,"Kathu","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E01><U+0E30><U+0E17><U+0E39><U+0E49>",NA
605,228,"THA","Thailand",48,"Phuket",605,"Muang Phuket","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E20><U+0E39><U+0E40><U+0E01><U+0E47><U+0E15>",NA
606,228,"THA","Thailand",48,"Phuket",606,"Thalang","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E16><U+0E25><U+0E32><U+0E07>",NA
607,228,"THA","Thailand",49,"Prachin Buri",607,"Ban Sang","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E49><U+0E32><U+0E19><U+0E2A><U+0E23><U+0E49><U+0E32><U+0E07>",NA
608,228,"THA","Thailand",49,"Prachin Buri",608,"Kabin Buri","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E01><U+0E1A><U+0E34><U+0E19><U+0E17><U+0E23><U+0E4C><U+0E1A><U+0E38><U+0E23><U+0E35>",NA
609,228,"THA","Thailand",49,"Prachin Buri",609,"Muang Prachin Buri","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E1B><U+0E23><U+0E32><U+0E08><U+0E35><U+0E19><U+0E1A><U+0E38><U+0E23><U+0E35>",NA
610,228,"THA","Thailand",49,"Prachin Buri",610,"Na Di","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E19><U+0E32><U+0E14><U+0E35>",NA
611,228,"THA","Thailand",49,"Prachin Buri",611,"Prachantakham","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1B><U+0E23><U+0E30><U+0E08><U+0E31><U+0E19><U+0E15><U+0E04><U+0E32><U+0E21>",NA
612,228,"THA","Thailand",49,"Prachin Buri",612,"Si Mahosot","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E28><U+0E23><U+0E35><U+0E21><U+0E42><U+0E2B><U+0E2A><U+0E16>",NA
613,228,"THA","Thailand",49,"Prachin Buri",613,"Sri Mahar Pho","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E28><U+0E23><U+0E35><U+0E21><U+0E2B><U+0E32><U+0E42><U+0E1E><U+0E18><U+0E34>",NA
614,228,"THA","Thailand",50,"Prachuap Khiri Khan",614,"Bang Saphan Noi","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E32><U+0E07><U+0E2A><U+0E30><U+0E1E><U+0E32><U+0E19><U+0E19><U+0E49><U+0E2D><U+0E22>",NA
615,228,"THA","Thailand",50,"Prachuap Khiri Khan",615,"Bang Saphan","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E32><U+0E07><U+0E2A><U+0E30><U+0E1E><U+0E32><U+0E19>",NA
616,228,"THA","Thailand",50,"Prachuap Khiri Khan",616,"Hua Hin","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2B><U+0E31><U+0E27><U+0E2B><U+0E34><U+0E19>",NA
617,228,"THA","Thailand",50,"Prachuap Khiri Khan",617,"K. Sam Roi Yot","King Amphoe","Minor district","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E32><U+0E21><U+0E23><U+0E49><U+0E2D><U+0E22><U+0E22><U+0E2D><U+0E14>",NA
618,228,"THA","Thailand",50,"Prachuap Khiri Khan",618,"Kui Buri","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E01><U+0E38><U+0E22><U+0E1A><U+0E38><U+0E23><U+0E35>",NA
619,228,"THA","Thailand",50,"Prachuap Khiri Khan",619,"Muang Prachuap Khiri Khan","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E1B><U+0E23><U+0E30><U+0E08><U+0E27><U+0E1A><U+0E04><U+0E35><U+0E23><U+0E35><U+0E02><U+0E31><U+0E19><U+0E18><U+0E4C>",NA
620,228,"THA","Thailand",50,"Prachuap Khiri Khan",620,"Pran Buri","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1B><U+0E23><U+0E32><U+0E13><U+0E1A><U+0E38><U+0E23><U+0E35>",NA
621,228,"THA","Thailand",50,"Prachuap Khiri Khan",621,"Thap Sakae","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E17><U+0E31><U+0E1A><U+0E2A><U+0E30><U+0E41><U+0E01>",NA
622,228,"THA","Thailand",51,"Ranong",622,"K. Suk Samran","King Amphoe","Minor district","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2A><U+0E38><U+0E02><U+0E2A><U+0E33><U+0E23><U+0E32><U+0E0D>",NA
623,228,"THA","Thailand",51,"Ranong",623,"Kapoe","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E01><U+0E30><U+0E40><U+0E1B><U+0E2D><U+0E23><U+0E4C>",NA
624,228,"THA","Thailand",51,"Ranong",624,"Kra Buri","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E01><U+0E23><U+0E30><U+0E1A><U+0E38><U+0E23><U+0E35>",NA
625,228,"THA","Thailand",51,"Ranong",625,"La-Un","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E25><U+0E30><U+0E2D><U+0E38><U+0E48><U+0E19>",NA
626,228,"THA","Thailand",51,"Ranong",626,"Muang Ranong","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E23><U+0E30><U+0E19><U+0E2D><U+0E07>",NA
627,228,"THA","Thailand",52,"Ratchaburi",627,"Ban Pong","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E49><U+0E32><U+0E19><U+0E42><U+0E1B><U+0E48><U+0E07>",NA
628,228,"THA","Thailand",52,"Ratchaburi",628,"Bang Phae","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E32><U+0E07><U+0E41><U+0E1E>",NA
629,228,"THA","Thailand",52,"Ratchaburi",629,"Chom Bung","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E08><U+0E2D><U+0E21><U+0E1A><U+0E36><U+0E07>",NA
630,228,"THA","Thailand",52,"Ratchaburi",630,"Damnoen Saduak","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E14><U+0E33><U+0E40><U+0E19><U+0E34><U+0E19><U+0E2A><U+0E30><U+0E14><U+0E27><U+0E01>",NA
631,228,"THA","Thailand",52,"Ratchaburi",631,"K. Ban Kha","King Amphoe","Minor district","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E49><U+0E32><U+0E19><U+0E04><U+0E32>",NA
632,228,"THA","Thailand",52,"Ratchaburi",632,"Muang Ratchaburi","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E23><U+0E32><U+0E0A><U+0E1A><U+0E38><U+0E23><U+0E35>",NA
633,228,"THA","Thailand",52,"Ratchaburi",633,"Pak Tho","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1B><U+0E32><U+0E01><U+0E17><U+0E48><U+0E2D>",NA
634,228,"THA","Thailand",52,"Ratchaburi",634,"Photharam","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E42><U+0E1E><U+0E18><U+0E32><U+0E23><U+0E32><U+0E21>",NA
635,228,"THA","Thailand",52,"Ratchaburi",635,"Suan Phung","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E27><U+0E19><U+0E1C><U+0E36><U+0E49><U+0E07>",NA
636,228,"THA","Thailand",52,"Ratchaburi",636,"Wat Phleng","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E27><U+0E31><U+0E14><U+0E40><U+0E1E><U+0E25><U+0E07>",NA
637,228,"THA","Thailand",53,"Rayong",637,"Ban Chang","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E49><U+0E32><U+0E19><U+0E09><U+0E32><U+0E07>",NA
638,228,"THA","Thailand",53,"Rayong",638,"Ban Khai","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E49><U+0E32><U+0E19><U+0E04><U+0E48><U+0E32><U+0E22>",NA
639,228,"THA","Thailand",53,"Rayong",639,"K. Khao Chamao","King Amphoe","Minor district","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E02><U+0E32><U+0E0A><U+0E30><U+0E40><U+0E21><U+0E32>",NA
640,228,"THA","Thailand",53,"Rayong",640,"K. Nikhom Pattan","King Amphoe","Minor district","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E19><U+0E34><U+0E04><U+0E21><U+0E1E><U+0E31><U+0E12><U+0E19><U+0E32>","Nikhom Pattan"
641,228,"THA","Thailand",53,"Rayong",641,"Klaeng","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E41><U+0E01><U+0E25><U+0E07>",NA
642,228,"THA","Thailand",53,"Rayong",642,"Muang Rayong","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E23><U+0E30><U+0E22><U+0E2D><U+0E07>",NA
643,228,"THA","Thailand",53,"Rayong",643,"Pluak Daeng","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1B><U+0E25><U+0E27><U+0E01><U+0E41><U+0E14><U+0E07>",NA
644,228,"THA","Thailand",53,"Rayong",644,"Wang Chan","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E27><U+0E31><U+0E07><U+0E08><U+0E31><U+0E19><U+0E17><U+0E23><U+0E4C>",NA
645,228,"THA","Thailand",54,"Roi Et",645,"At Samat","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2D><U+0E32><U+0E08><U+0E2A><U+0E32><U+0E21><U+0E32><U+0E23><U+0E16>",NA
646,228,"THA","Thailand",54,"Roi Et",646,"Changhan","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E08><U+0E31><U+0E07><U+0E2B><U+0E32><U+0E23>",NA
647,228,"THA","Thailand",54,"Roi Et",647,"Chaturaphak Phim","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E08><U+0E15><U+0E38><U+0E23><U+0E1E><U+0E31><U+0E01><U+0E15><U+0E23><U+0E1E><U+0E34><U+0E21><U+0E32><U+0E19>","Chaturaphak Phiman"
648,228,"THA","Thailand",54,"Roi Et",648,"K. Chiang Kwan","King Amphoe","Minor district","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E0A><U+0E35><U+0E22><U+0E07><U+0E02><U+0E27><U+0E31><U+0E0D>","Chiang Kwan"
649,228,"THA","Thailand",54,"Roi Et",649,"K. Nong Hi","King Amphoe","Minor district","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2B><U+0E19><U+0E2D><U+0E07><U+0E2E><U+0E35>",NA
650,228,"THA","Thailand",54,"Roi Et",650,"K. Thung Kao Lua","King Amphoe","Minor district","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E17><U+0E38><U+0E48><U+0E07><U+0E40><U+0E02><U+0E32><U+0E2B><U+0E25><U+0E27><U+0E07>","K. Thung Kao Luang"
651,228,"THA","Thailand",54,"Roi Et",651,"Kaset Wisai","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E01><U+0E29><U+0E15><U+0E23><U+0E27><U+0E34><U+0E2A><U+0E31><U+0E22>",NA
652,228,"THA","Thailand",54,"Roi Et",652,"Moei Wadi","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E22><U+0E27><U+0E14><U+0E35>",NA
653,228,"THA","Thailand",54,"Roi Et",653,"Muang Roi Et","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E23><U+0E49><U+0E2D><U+0E22><U+0E40><U+0E2D><U+0E47><U+0E14>",NA
654,228,"THA","Thailand",54,"Roi Et",654,"Muang Suang","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E2A><U+0E23><U+0E27><U+0E07>","Mueang Suang"
655,228,"THA","Thailand",54,"Roi Et",655,"Nong Phok","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2B><U+0E19><U+0E2D><U+0E07><U+0E1E><U+0E2D><U+0E01>",NA
656,228,"THA","Thailand",54,"Roi Et",656,"Panom Phrai","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1E><U+0E19><U+0E21><U+0E44><U+0E1E><U+0E23>",NA
657,228,"THA","Thailand",54,"Roi Et",657,"Pathum Rat","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1B><U+0E17><U+0E38><U+0E21><U+0E23><U+0E31><U+0E15><U+0E15><U+0E4C>",NA
658,228,"THA","Thailand",54,"Roi Et",658,"Pho Chai","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E42><U+0E1E><U+0E18><U+0E34><U+0E4C><U+0E0A><U+0E31><U+0E22>",NA
659,228,"THA","Thailand",54,"Roi Et",659,"Phon Sai","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E42><U+0E1E><U+0E19><U+0E17><U+0E23><U+0E32><U+0E22>",NA
660,228,"THA","Thailand",54,"Roi Et",660,"Phon Thong","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E42><U+0E1E><U+0E19><U+0E17><U+0E2D><U+0E07>",NA
661,228,"THA","Thailand",54,"Roi Et",661,"Selaphum","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E2A><U+0E25><U+0E20><U+0E39><U+0E21><U+0E34>",NA
662,228,"THA","Thailand",54,"Roi Et",662,"Si Somdet","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E28><U+0E23><U+0E35><U+0E2A><U+0E21><U+0E40><U+0E14><U+0E47><U+0E08>",NA
663,228,"THA","Thailand",54,"Roi Et",663,"Suwannaphum","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E38><U+0E27><U+0E23><U+0E23><U+0E13><U+0E20><U+0E39><U+0E21><U+0E34>",NA
664,228,"THA","Thailand",54,"Roi Et",664,"Thawatchaburi","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E18><U+0E27><U+0E31><U+0E0A><U+0E1A><U+0E38><U+0E23><U+0E35>","Thawat Buri"
665,228,"THA","Thailand",55,"Sa Kaeo",665,"Aranyaprathet","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2D><U+0E23><U+0E31><U+0E0D><U+0E1B><U+0E23><U+0E30><U+0E40><U+0E17><U+0E28>",NA
666,228,"THA","Thailand",55,"Sa Kaeo",666,"K. Kok Sung","King Amphoe","Minor district","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E42><U+0E04><U+0E01><U+0E2A><U+0E39><U+0E07>","Kok Sung"
667,228,"THA","Thailand",55,"Sa Kaeo",667,"K. Wang Sombun","King Amphoe","Minor district","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E27><U+0E31><U+0E07><U+0E2A><U+0E21><U+0E1A><U+0E39><U+0E23><U+0E13><U+0E4C>",NA
668,228,"THA","Thailand",55,"Sa Kaeo",668,"Kao Cha Kan","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E02><U+0E32><U+0E09><U+0E01><U+0E23><U+0E23><U+0E08><U+0E4C>",NA
669,228,"THA","Thailand",55,"Sa Kaeo",669,"Khlong Hat","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E04><U+0E25><U+0E2D><U+0E07><U+0E2B><U+0E32><U+0E14>",NA
670,228,"THA","Thailand",55,"Sa Kaeo",670,"Muang Sa Kaeo","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E2A><U+0E23><U+0E30><U+0E41><U+0E01><U+0E49><U+0E27>",NA
671,228,"THA","Thailand",55,"Sa Kaeo",671,"Ta Phraya","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E15><U+0E32><U+0E1E><U+0E23><U+0E30><U+0E22><U+0E32>",NA
672,228,"THA","Thailand",55,"Sa Kaeo",672,"Wang Nam Yen","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E27><U+0E31><U+0E07><U+0E19><U+0E49><U+0E33><U+0E40><U+0E22><U+0E47><U+0E19>",NA
673,228,"THA","Thailand",55,"Sa Kaeo",673,"Watthana Nakhon","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E27><U+0E31><U+0E12><U+0E19><U+0E32><U+0E19><U+0E04><U+0E23>",NA
674,228,"THA","Thailand",56,"Sakon Nakhon",674,"Akat Amnuai","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2D><U+0E32><U+0E01><U+0E32><U+0E28><U+0E2D><U+0E33><U+0E19><U+0E27><U+0E22>",NA
675,228,"THA","Thailand",56,"Sakon Nakhon",675,"Ban Muang","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E49><U+0E32><U+0E19><U+0E21><U+0E48><U+0E27><U+0E07>",NA
676,228,"THA","Thailand",56,"Sakon Nakhon",676,"Chareon Silp","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E08><U+0E23><U+0E34><U+0E0D><U+0E28><U+0E34><U+0E25><U+0E1B><U+0E4C>",NA
677,228,"THA","Thailand",56,"Sakon Nakhon",677,"Kham Ta Kla","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E04><U+0E33><U+0E15><U+0E32><U+0E01><U+0E25><U+0E49><U+0E32>",NA
678,228,"THA","Thailand",56,"Sakon Nakhon",678,"Khok Sri Supan","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E42><U+0E04><U+0E01><U+0E28><U+0E23><U+0E35><U+0E2A><U+0E38><U+0E1E><U+0E23><U+0E23><U+0E13>","Khok Si Suphan"
679,228,"THA","Thailand",56,"Sakon Nakhon",679,"Kusuman","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E01><U+0E38><U+0E2A><U+0E38><U+0E21><U+0E32><U+0E25><U+0E22><U+0E4C>",NA
680,228,"THA","Thailand",56,"Sakon Nakhon",680,"Kut Bak","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E01><U+0E38><U+0E14><U+0E1A><U+0E32><U+0E01>",NA
681,228,"THA","Thailand",56,"Sakon Nakhon",681,"Muang Sakon Nakhon","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E2A><U+0E01><U+0E25><U+0E19><U+0E04><U+0E23>",NA
682,228,"THA","Thailand",56,"Sakon Nakhon",682,"Nikhom Nam Un","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E19><U+0E34><U+0E04><U+0E21><U+0E19><U+0E49><U+0E33><U+0E2D><U+0E39><U+0E19>",NA
683,228,"THA","Thailand",56,"Sakon Nakhon",683,"Phang Khon","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1E><U+0E31><U+0E07><U+0E42><U+0E04><U+0E19>",NA
684,228,"THA","Thailand",56,"Sakon Nakhon",684,"Phanna Nikhom","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1E><U+0E23><U+0E23><U+0E13><U+0E32><U+0E19><U+0E34><U+0E04><U+0E21>",NA
685,228,"THA","Thailand",56,"Sakon Nakhon",685,"Phon Na Kaeo","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E42><U+0E1E><U+0E19><U+0E19><U+0E32><U+0E41><U+0E01><U+0E49><U+0E27>",NA
