"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
3470,228,"THA","Thailand",45,"Phitsanulok",575,"Muang Phitsanulok",3470,"Wang Nam Khu","Tambon","Sub district",NA,NA
3471,228,"THA","Thailand",45,"Phitsanulok",575,"Muang Phitsanulok",3471,"Wat Chan","Tambon","Sub district",NA,NA
3472,228,"THA","Thailand",45,"Phitsanulok",575,"Muang Phitsanulok",3472,"Wat Phrik","Tambon","Sub district",NA,NA
3473,228,"THA","Thailand",45,"Phitsanulok",576,"Nakhon Thai",3473,"Ban Phrao","Tambon","Sub district",NA,"Ban Prao"
3474,228,"THA","Thailand",45,"Phitsanulok",576,"Nakhon Thai",3474,"Ban Yaeng","Tambon","Sub district",NA,NA
3475,228,"THA","Thailand",45,"Phitsanulok",576,"Nakhon Thai",3475,"Bo Pho","Tambon","Sub district",NA,NA
3476,228,"THA","Thailand",45,"Phitsanulok",576,"Nakhon Thai",3476,"Huai Hia","Tambon","Sub district",NA,NA
3477,228,"THA","Thailand",45,"Phitsanulok",576,"Nakhon Thai",3477,"Na Bua","Tambon","Sub district",NA,NA
3478,228,"THA","Thailand",45,"Phitsanulok",576,"Nakhon Thai",3478,"Nakhon Chum","Tambon","Sub district",NA,NA
3479,228,"THA","Thailand",45,"Phitsanulok",576,"Nakhon Thai",3479,"Nakhon Thai","Tambon","Sub district",NA,NA
3480,228,"THA","Thailand",45,"Phitsanulok",576,"Nakhon Thai",3480,"Nam Kum","Tambon","Sub district",NA,NA
3481,228,"THA","Thailand",45,"Phitsanulok",576,"Nakhon Thai",3481,"Noen Phoem","Tambon","Sub district",NA,NA
3482,228,"THA","Thailand",45,"Phitsanulok",576,"Nakhon Thai",3482,"Nong Kathao","Tambon","Sub district",NA,NA
3483,228,"THA","Thailand",45,"Phitsanulok",576,"Nakhon Thai",3483,"Yang Klon","Tambon","Sub district",NA,NA
3484,228,"THA","Thailand",45,"Phitsanulok",577,"Noen Maprang",3484,"Ban Mung","Tambon","Sub district",NA,NA
3485,228,"THA","Thailand",45,"Phitsanulok",577,"Noen Maprang",3485,"Ban Noi Sum Khilek","Tambon","Sub district",NA,"Ban Noi Sum Khi Lek"
3486,228,"THA","Thailand",45,"Phitsanulok",577,"Noen Maprang",3486,"Chomphu","Tambon","Sub district",NA,"Chumphu"
3487,228,"THA","Thailand",45,"Phitsanulok",577,"Noen Maprang",3487,"Noen Maprang","Tambon","Sub district",NA,NA
3488,228,"THA","Thailand",45,"Phitsanulok",577,"Noen Maprang",3488,"Sai Yoi","Tambon","Sub district",NA,NA
3489,228,"THA","Thailand",45,"Phitsanulok",577,"Noen Maprang",3489,"Wang Phrong","Tambon","Sub district",NA,NA
3490,228,"THA","Thailand",45,"Phitsanulok",577,"Noen Maprang",3490,"Wang Yang","Tambon","Sub district",NA,NA
3491,228,"THA","Thailand",45,"Phitsanulok",578,"Phrom Phiram",3491,"Dong Prakham","Tambon","Sub district",NA,NA
3492,228,"THA","Thailand",45,"Phitsanulok",578,"Phrom Phiram",3492,"Ho Klong","Tambon","Sub district",NA,NA
3493,228,"THA","Thailand",45,"Phitsanulok",578,"Phrom Phiram",3493,"Matong","Tambon","Sub district",NA,NA
3494,228,"THA","Thailand",45,"Phitsanulok",578,"Phrom Phiram",3494,"Matum","Tambon","Sub district",NA,NA
3495,228,"THA","Thailand",45,"Phitsanulok",578,"Phrom Phiram",3495,"Nong Khaem","Tambon","Sub district",NA,NA
3496,228,"THA","Thailand",45,"Phitsanulok",578,"Phrom Phiram",3496,"Phrom Phiram","Tambon","Sub district",NA,NA
3497,228,"THA","Thailand",45,"Phitsanulok",578,"Phrom Phiram",3497,"Si Phirom","Tambon","Sub district",NA,NA
3498,228,"THA","Thailand",45,"Phitsanulok",578,"Phrom Phiram",3498,"Taluk Thiam","Tambon","Sub district",NA,NA
3499,228,"THA","Thailand",45,"Phitsanulok",578,"Phrom Phiram",3499,"Tha Chang","Tambon","Sub district",NA,NA
3500,228,"THA","Thailand",45,"Phitsanulok",578,"Phrom Phiram",3500,"Thap Yai Chiang","Tambon","Sub district",NA,NA
3501,228,"THA","Thailand",45,"Phitsanulok",578,"Phrom Phiram",3501,"Wang Won","Tambon","Sub district",NA,NA
3502,228,"THA","Thailand",45,"Phitsanulok",578,"Phrom Phiram",3502,"Wong Khong","Tambon","Sub district",NA,NA
3503,228,"THA","Thailand",45,"Phitsanulok",579,"Wang Thong",3503,"Ban Klang","Tambon","Sub district",NA,NA
3504,228,"THA","Thailand",45,"Phitsanulok",579,"Wang Thong",3504,"Chaiyanam","Tambon","Sub district",NA,"Chai Nam"
3505,228,"THA","Thailand",45,"Phitsanulok",579,"Wang Thong",3505,"Din Thong","Tambon","Sub district",NA,NA
3506,228,"THA","Thailand",45,"Phitsanulok",579,"Wang Thong",3506,"Kaeng Sopha","Tambon","Sub district",NA,"Kiang Sopha"
3507,228,"THA","Thailand",45,"Phitsanulok",579,"Wang Thong",3507,"Mae Raka","Tambon","Sub district",NA,NA
3508,228,"THA","Thailand",45,"Phitsanulok",579,"Wang Thong",3508,"Nong Phra","Tambon","Sub district",NA,NA
3509,228,"THA","Thailand",45,"Phitsanulok",579,"Wang Thong",3509,"Phan Chali","Tambon","Sub district",NA,NA
3510,228,"THA","Thailand",45,"Phitsanulok",579,"Wang Thong",3510,"Tha Muen  Ram","Tambon","Sub district",NA,"Tha Mun Ram"
3511,228,"THA","Thailand",45,"Phitsanulok",579,"Wang Thong",3511,"Wang Nok Aen","Tambon","Sub district",NA,NA
3512,228,"THA","Thailand",45,"Phitsanulok",579,"Wang Thong",3512,"Wang Phikun","Tambon","Sub district",NA,NA
3513,228,"THA","Thailand",45,"Phitsanulok",579,"Wang Thong",3513,"Wang Thong","Tambon","Sub district",NA,NA
3514,228,"THA","Thailand",45,"Phitsanulok",580,"Wat Bot",3514,"Ban Yang","Tambon","Sub district",NA,NA
3515,228,"THA","Thailand",45,"Phitsanulok",580,"Wat Bot",3515,"Hin Lat","Tambon","Sub district",NA,NA
3516,228,"THA","Thailand",45,"Phitsanulok",580,"Wat Bot",3516,"Khan Chong","Tambon","Sub district",NA,NA
3517,228,"THA","Thailand",45,"Phitsanulok",580,"Wat Bot",3517,"Tha Ngam","Tambon","Sub district",NA,NA
3518,228,"THA","Thailand",45,"Phitsanulok",580,"Wat Bot",3518,"Thothae","Tambon","Sub district",NA,NA
3519,228,"THA","Thailand",45,"Phitsanulok",580,"Wat Bot",3519,"Wat Bot","Tambon","Sub district",NA,NA
3520,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",581,"Ban Phraek",3520,"Ban Mai","Tambon","Sub district",NA,NA
3521,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",581,"Ban Phraek",3521,"Ban Phraek","Tambon","Sub district",NA,NA
3522,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",581,"Ban Phraek",3522,"Khlong Noi","Tambon","Sub district",NA,NA
3523,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",581,"Ban Phraek",3523,"Sam Phaniang","Tambon","Sub district",NA,"Sam Paniang"
3524,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",581,"Ban Phraek",3524,"Song Hong","Tambon","Sub district",NA,NA
3525,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",582,"Bang Ban",3525,"Ban Khlang","Tambon","Sub district",NA,NA
3526,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",582,"Bang Ban",3526,"Bang  Luang","Tambon","Sub district",NA,NA
3527,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",582,"Bang Ban",3527,"Bang Hak","Tambon","Sub district",NA,NA
3528,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",582,"Bang Ban",3528,"Bang Luang Dot","Tambon","Sub district",NA,NA
3529,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",582,"Bang Ban",3529,"Kop Chao","Tambon","Sub district",NA,NA
3530,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",582,"Bang Ban",3530,"Nam Tao","Tambon","Sub district",NA,NA
3531,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",582,"Bang Ban",3531,NA,"Tambon","Sub district",NA,NA
3532,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",582,"Bang Ban",3532,"Phra Khao","Tambon","Sub district",NA,NA
3533,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",582,"Bang Ban",3533,"Saphan Thai","Tambon","Sub district",NA,NA
3534,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",582,"Bang Ban",3534,"Thang Chang","Tambon","Sub district",NA,NA
3535,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",582,"Bang Ban",3535,"Wat Taku","Tambon","Sub district",NA,NA
3536,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",582,"Bang Ban",3536,"Wat Yom","Tambon","Sub district",NA,NA
3537,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",583,"Bang Pa-In",3537,"Ban  Len","Tambon","Sub district",NA,NA
3538,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",583,"Bang Pa-In",3538,"Ban  Pho","Tambon","Sub district",NA,NA
3539,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",583,"Bang Pa-In",3539,"Ban Krot","Tambon","Sub district",NA,NA
3540,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",583,"Bang Pa-In",3540,"Ban Paeng","Tambon","Sub district",NA,NA
3541,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",583,"Bang Pa-In",3541,"Ban Phlap","Tambon","Sub district",NA,"Ban Phap"
3542,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",583,"Bang Pa-In",3542,"Ban Sang","Tambon","Sub district",NA,NA
3543,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",583,"Bang Pa-In",3543,"Ban Wa","Tambon","Sub district",NA,NA
3544,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",583,"Bang Pa-In",3544,"Bang Krasan","Tambon","Sub district",NA,"Bang Krasun"
3545,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",583,"Bang Pa-In",3545,"Bang Pradaeng","Tambon","Sub district",NA,NA
3546,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",583,"Bang Pa-In",3546,"Chiang Rak Noi","Tambon","Sub district",NA,NA
3547,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",583,"Bang Pa-In",3547,"Khanon Luang","Tambon","Sub district",NA,NA
3548,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",583,"Bang Pa-In",3548,"Khlong Chik","Tambon","Sub district",NA,NA
3549,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",583,"Bang Pa-In",3549,"Khung Lan","Tambon","Sub district",NA,NA
3550,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",583,"Bang Pa-In",3550,"Ko Koet","Tambon","Sub district",NA,NA
3551,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",583,"Bang Pa-In",3551,"Talat Kriap","Tambon","Sub district",NA,NA
3552,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",583,"Bang Pa-In",3552,"Taling Chan","Tambon","Sub district",NA,NA
3553,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",583,"Bang Pa-In",3553,"Wat Yom","Tambon","Sub district",NA,NA
3554,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",584,"Bang Pahan",3554,"Ban  Ma","Tambon","Sub district",NA,NA
3555,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",584,"Bang Pahan",3555,"Ban Khlo","Tambon","Sub district",NA,NA
3556,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",584,"Bang Pahan",3556,"Ban Li","Tambon","Sub district",NA,NA
3557,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",584,"Bang Pahan",3557,"Bang  Pahan","Tambon","Sub district",NA,NA
3558,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",584,"Bang Pahan",3558,"Bang Duea","Tambon","Sub district",NA,"Bang Dua"
3559,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",584,"Bang Pahan",3559,"Bang Nang Ra","Tambon","Sub district",NA,NA
3560,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",584,"Bang Pahan",3560,"Bang Phloeng","Tambon","Sub district",NA,NA
3561,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",584,"Bang Pahan",3561,"Han Sang","Tambon","Sub district",NA,NA
3562,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",584,"Bang Pahan",3562,"Khayai","Tambon","Sub district",NA,NA
3563,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",584,"Bang Pahan",3563,"Khwan Mueang","Tambon","Sub district",NA,"Khwuan Muang"
3564,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",584,"Bang Pahan",3564,"Pho Sam Ton","Tambon","Sub district",NA,NA
3565,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",584,"Bang Pahan",3565,"Phut Lao","Tambon","Sub district",NA,NA
3566,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",584,"Bang Pahan",3566,"Sao Thong","Tambon","Sub district",NA,NA
3567,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",584,"Bang Pahan",3567,"Ta Nim","Tambon","Sub district",NA,"Tanim"
3568,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",584,"Bang Pahan",3568,"Tan En","Tambon","Sub district",NA,NA
3569,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",584,"Bang Pahan",3569,"Thang Klang","Tambon","Sub district",NA,NA
3570,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",584,"Bang Pahan",3570,"Thap Nam","Tambon","Sub district",NA,NA
3571,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",585,"Bang Sai",3571,"Bang Sai","Tambon","Sub district",NA,NA
3572,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",585,"Bang Sai",3572,NA,"Tambon","Sub district",NA,NA
3573,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",586,"Lat Bua Luang",3573,"Khu Salot","Tambon","Sub district",NA,NA
3574,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",586,"Lat Bua Luang",3574,"Lak Chai","Tambon","Sub district",NA,"Lakchai"
3575,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",586,"Lat Bua Luang",3575,"Lat Bua Luang","Tambon","Sub district",NA,NA
3576,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",586,"Lat Bua Luang",3576,"Phraya Banlue","Tambon","Sub district",NA,"Phraya Banlu"
3577,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",586,"Lat Bua Luang",3577,"Sam Mueang","Tambon","Sub district",NA,"Sam Muang"
3578,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",586,"Lat Bua Luang",3578,"Singhanat","Tambon","Sub district",NA,NA
3579,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",587,"Maha Rat",3579,"Ban Khwang","Tambon","Sub district",NA,NA
3580,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",587,"Maha Rat",3580,"Ban Mai","Tambon","Sub district",NA,NA
3581,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",587,"Maha Rat",3581,"Ban Na","Tambon","Sub district",NA,NA
3582,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",587,"Maha Rat",3582,"Bang  Na","Tambon","Sub district",NA,NA
3583,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",587,"Maha Rat",3583,"Chao Pluk","Tambon","Sub district",NA,NA
3584,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",587,"Maha Rat",3584,"Hua Phai","Tambon","Sub district",NA,NA
3585,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",587,"Maha Rat",3585,"Kathum","Tambon","Sub district",NA,"Ka Thum"
3586,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",587,"Maha Rat",3586,"Maharat","Tambon","Sub district",NA,NA
3587,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",587,"Maha Rat",3587,"Nam Tao","Tambon","Sub district",NA,NA
3588,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",587,"Maha Rat",3588,"Phit Phian","Tambon","Sub district",NA,NA
3589,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",587,"Maha Rat",3589,"Rong Chang","Tambon","Sub district",NA,NA
3590,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",587,"Maha Rat",3590,"Tha To","Tambon","Sub district",NA,NA
3591,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",588,"Nakhon Luang",3591,"Ban Chung","Tambon","Sub district",NA,NA
3592,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",588,"Nakhon Luang",3592,"Bang Phra Khru","Tambon","Sub district",NA,NA
3593,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",588,"Nakhon Luang",3593,"Bang Rakam","Tambon","Sub district",NA,NA
3594,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",588,"Nakhon Luang",3594,"Bo Phong","Tambon","Sub district",NA,NA
3595,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",588,"Nakhon Luang",3595,"Khlong Sakae","Tambon","Sub district",NA,NA
3596,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",588,"Nakhon Luang",3596,"Mae La","Tambon","Sub district",NA,NA
3597,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",588,"Nakhon Luang",3597,"Nakhon Luang","Tambon","Sub district",NA,NA
3598,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",588,"Nakhon Luang",3598,"Nong Pling","Tambon","Sub district",NA,NA
3599,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",588,"Nakhon Luang",3599,"Pak Chan","Tambon","Sub district",NA,NA
3600,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",588,"Nakhon Luang",3600,"Phra Non","Tambon","Sub district",NA,NA
3601,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",588,"Nakhon Luang",3601,"Sam Thai","Tambon","Sub district",NA,NA
3602,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",588,"Nakhon Luang",3602,"Tha Chang","Tambon","Sub district",NA,NA
3603,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",589,"Phachi",3603,"Don Ya Nang","Tambon","Sub district",NA,NA
3604,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",589,"Phachi",3604,"Khok Muang","Tambon","Sub district",NA,NA
3605,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",589,"Phachi",3605,"Krachio","Tambon","Sub district",NA,"Krachiu"
3606,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",589,"Phachi",3606,"Nong Nam Sai","Tambon","Sub district",NA,NA
3607,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",589,"Phachi",3607,"Phachi","Tambon","Sub district",NA,NA
3608,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",589,"Phachi",3608,"Phai Lom","Tambon","Sub district",NA,NA
3609,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",589,"Phachi",3609,"Phra Kaeo","Tambon","Sub district",NA,NA
3610,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",589,"Phachi",3610,"Rasom","Tambon","Sub district",NA,NA
3611,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",590,"Phak Hai",3611,"Ban Kae","Tambon","Sub district",NA,"Ban Khae"
3612,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",590,"Phak Hai",3612,"Ban Yai","Tambon","Sub district",NA,NA
3613,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",590,"Phak Hai",3613,"Don Lan","Tambon","Sub district",NA,NA
3614,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",590,"Phak Hai",3614,"Khok Chang","Tambon","Sub district",NA,NA
3615,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",590,"Phak Hai",3615,"Kudi","Tambon","Sub district",NA,NA
3616,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",590,"Phak Hai",3616,"Lam Takhian","Tambon","Sub district",NA,"Lam Ta Khian"
3617,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",590,"Phak Hai",3617,"Lat Chit","Tambon","Sub district",NA,NA
3618,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",590,"Phak Hai",3618,"Lat Nam Khem","Tambon","Sub district",NA,NA
3619,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",590,"Phak Hai",3619,"Na Khok","Tambon","Sub district",NA,NA
3620,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",590,"Phak Hai",3620,"Na Khu","Tambon","Sub district",NA,NA
3621,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",590,"Phak Hai",3621,"Nong Nam Yai","Tambon","Sub district",NA,NA
3622,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",590,"Phak Hai",3622,"Phak Hai","Tambon","Sub district",NA,NA
3623,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",590,"Phak Hai",3623,"Tha Din Daeng","Tambon","Sub district",NA,NA
3624,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",591,"Phra Nakhon Si Ayutthaya",3624,"Ban Ko","Tambon","Sub district",NA,NA
3625,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",591,"Phra Nakhon Si Ayutthaya",3625,"Ban Mai","Tambon","Sub district",NA,NA
3626,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",591,"Phra Nakhon Si Ayutthaya",3626,"Ban Pom","Tambon","Sub district",NA,NA
3627,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",591,"Phra Nakhon Si Ayutthaya",3627,"Ban Run","Tambon","Sub district",NA,NA
3628,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",591,"Phra Nakhon Si Ayutthaya",3628,"Hantra","Tambon","Sub district",NA,"Han Tra"
3629,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",591,"Phra Nakhon Si Ayutthaya",3629,"Khlong Sa Bua","Tambon","Sub district",NA,"Khlong Sra Bau"
3630,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",591,"Phra Nakhon Si Ayutthaya",3630,"Khlong Suan Phlu","Tambon","Sub district",NA,"Klong Suan Phlu"
3631,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",591,"Phra Nakhon Si Ayutthaya",3631,"Khlong Takhian","Tambon","Sub district",NA,"Klong Ta Khian"
3632,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",591,"Phra Nakhon Si Ayutthaya",3632,"Ko Rian","Tambon","Sub district",NA,NA
3633,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",591,"Phra Nakhon Si Ayutthaya",3633,"Lumphli","Tambon","Sub district",NA,"Lum Phli"
3634,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",591,"Phra Nakhon Si Ayutthaya",3634,"Pak Kran","Tambon","Sub district",NA,NA
3635,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",591,"Phra Nakhon Si Ayutthaya",3635,"Phukhao Thong","Tambon","Sub district",NA,"Phu Khao Thong"
3636,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",591,"Phra Nakhon Si Ayutthaya",3636,"Samphao Lom","Tambon","Sub district",NA,NA
3637,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",591,"Phra Nakhon Si Ayutthaya",3637,"Suan Phrik","Tambon","Sub district",NA,"Suan Plik"
3638,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",591,"Phra Nakhon Si Ayutthaya",3638,"Wat Tum","Tambon","Sub district",NA,NA
3639,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",592,"Sena",3639,"Ban  Luang","Tambon","Sub district",NA,NA
3640,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",592,"Sena",3640,"Ban  Pho","Tambon","Sub district",NA,NA
3641,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",592,"Sena",3641,"Ban Krathum","Tambon","Sub district",NA,NA
3642,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",592,"Sena",3642,"Ban Phaen","Tambon","Sub district",NA,"Ban Paen"
3643,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",592,"Sena",3643,"Ban Thaeo","Tambon","Sub district",NA,NA
3644,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",592,"Sena",3644,"Bang Nom Kho","Tambon","Sub district",NA,NA
3645,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",592,"Sena",3645,"Chai Na","Tambon","Sub district",NA,NA
3646,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",592,"Sena",3646,"Don Thong","Tambon","Sub district",NA,NA
3647,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",592,"Sena",3647,"Hua Wiang","Tambon","Sub district",NA,NA
3648,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",592,"Sena",3648,"Lat  Nga","Tambon","Sub district",NA,"Lat Nga"
3649,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",592,"Sena",3649,"Manwichai","Tambon","Sub district",NA,"Man Wichai"
3650,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",592,"Sena",3650,"Rang Chorakhe","Tambon","Sub district",NA,NA
3651,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",592,"Sena",3651,"Sam Ko","Tambon","Sub district",NA,NA
3652,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",592,"Sena",3652,"Sam Tum","Tambon","Sub district",NA,NA
3653,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",593,"Tha Rua",3653,"Ban Rom","Tambon","Sub district",NA,NA
3654,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",593,"Tha Rua",3654,"Champa","Tambon","Sub district",NA,"Cham Pa"
3655,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",593,"Tha Rua",3655,NA,"Tambon","Sub district",NA,NA
3656,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",593,"Tha Rua",3656,"Nong Khanak","Tambon","Sub district",NA,NA
3657,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",593,"Tha Rua",3657,"Pak Tha","Tambon","Sub district",NA,NA
3658,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",593,"Tha Rua",3658,"Pho En","Tambon","Sub district",NA,NA
3659,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",593,"Tha Rua",3659,"Sala Loi","Tambon","Sub district",NA,"Salaloi"
3660,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",593,"Tha Rua",3660,"Tha Chao Sanuk","Tambon","Sub district",NA,NA
3661,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",593,"Tha Rua",3661,"Tha Luang","Tambon","Sub district",NA,NA
